Banco de México,
,
Exchange rates and auctions historical information,
Tipos de cambio diarios,
,
Date: 03/02/2024 06:14:08,
,
,
,
Title,"Exchange rate pesos per US dollar, Used to settle liabilities denominated in foreign currency, Date of settlement"
Information type,Levels
Date,SF60653
06/11/2023,17.4085
06/12/2023,17.4085
06/13/2023,17.284
06/14/2023,17.312
06/15/2023,17.2185
06/16/2023,17.1247
06/17/2023,17.1762
06/18/2023,17.1762
06/19/2023,17.1762
06/20/2023,17.0792
06/21/2023,17.0945
06/22/2023,17.2043
06/23/2023,17.1547
06/24/2023,17.1713
06/25/2023,17.1713
06/26/2023,17.1713
06/27/2023,17.1795
06/28/2023,17.1445
06/29/2023,17.1013
06/30/2023,17.072
07/01/2023,17.1187
07/02/2023,17.1187
07/03/2023,17.1187
07/04/2023,17.1358
07/05/2023,17.0517
07/06/2023,17.026
07/07/2023,17.004
07/08/2023,17.2825
07/09/2023,17.2825
07/10/2023,17.2825
07/11/2023,17.1012
07/12/2023,17.0605
07/13/2023,17.0783
07/14/2023,16.8537
07/15/2023,16.8905
07/16/2023,16.8905
07/17/2023,16.8905
07/18/2023,16.7892
07/19/2023,16.7858
07/20/2023,16.748
07/21/2023,16.7667
07/22/2023,16.846
07/23/2023,16.846
07/24/2023,16.846
07/25/2023,16.9393
07/26/2023,16.8367
07/27/2023,16.9075
07/28/2023,16.8825
07/29/2023,16.7338
07/30/2023,16.7338
07/31/2023,16.7338
08/01/2023,16.6895
08/02/2023,16.7303
08/03/2023,16.8533
08/04/2023,17.0193
08/05/2023,17.2892
08/06/2023,17.2892
08/07/2023,17.2892
08/08/2023,17.0555
08/09/2023,17.0608
08/10/2023,17.1122
08/11/2023,17.0767
08/12/2023,16.9548
08/13/2023,16.9548
08/14/2023,16.9548
08/15/2023,17.0045
08/16/2023,17.0672
08/17/2023,17.1388
08/18/2023,17.0768
08/19/2023,17.1225
08/20/2023,17.1225
08/21/2023,17.1225
08/22/2023,17.0477
08/23/2023,17.0202
08/24/2023,16.9267
08/25/2023,16.8077
08/26/2023,16.809
08/27/2023,16.809
08/28/2023,16.809
08/29/2023,16.7718
08/30/2023,16.7432
08/31/2023,16.8402
09/01/2023,16.7477
09/02/2023,16.917
09/03/2023,16.917
09/04/2023,16.917
09/05/2023,17.1113
09/06/2023,17.175
09/07/2023,17.3492
09/08/2023,17.5805
09/09/2023,17.5543
09/10/2023,17.5543
09/11/2023,17.5543
09/12/2023,17.5767
09/13/2023,17.3813
09/14/2023,17.2553
09/15/2023,17.1235
09/16/2023,17.1042
09/17/2023,17.1042
09/18/2023,17.1042
09/19/2023,17.0807
09/20/2023,17.1307
09/21/2023,17.0805
09/22/2023,17.024
09/23/2023,17.1675
09/24/2023,17.1675
09/25/2023,17.1675
09/26/2023,17.1568
09/27/2023,17.3733
09/28/2023,17.4758
09/29/2023,17.7287
09/30/2023,17.6195
10/01/2023,17.6195
10/02/2023,17.6195
10/03/2023,17.4127
10/04/2023,17.592
10/05/2023,17.9025
10/06/2023,18.017
10/07/2023,18.2407
10/08/2023,18.2407
10/09/2023,18.2407
10/10/2023,18.1837
10/11/2023,18.3482
10/12/2023,17.9917
10/13/2023,17.842
10/14/2023,17.9132
10/15/2023,17.9132
10/16/2023,17.9132
10/17/2023,18.0362
10/18/2023,17.9568
10/19/2023,17.9097
10/20/2023,18.244
10/21/2023,18.2873
10/22/2023,18.2873
10/23/2023,18.2873
10/24/2023,18.2343
10/25/2023,18.1218
10/26/2023,18.2842
10/27/2023,18.3122
10/28/2023,18.2178
10/29/2023,18.2178
10/30/2023,18.2178
10/31/2023,18.0752
11/01/2023,18.064
11/02/2023,18.0368
11/03/2023,18.0368
11/04/2023,17.9305
11/05/2023,17.9305
11/06/2023,17.9305
11/07/2023,17.4117
11/08/2023,17.5308
11/09/2023,17.5097
11/10/2023,17.5017
11/11/2023,17.4888
11/12/2023,17.4888
11/13/2023,17.4888
11/14/2023,17.748
11/15/2023,17.6138
11/16/2023,17.3917
11/17/2023,17.3387
11/18/2023,17.2708
11/19/2023,17.2708
11/20/2023,17.2708
11/21/2023,17.2708
11/22/2023,17.2175
11/23/2023,17.2102
11/24/2023,17.2133
11/25/2023,17.1787
11/26/2023,17.1787
11/27/2023,17.1787
11/28/2023,17.1268
11/29/2023,17.1555
11/30/2023,17.1357
12/01/2023,17.187
12/02/2023,17.373
12/03/2023,17.373
12/04/2023,17.373
12/05/2023,17.2143
12/06/2023,17.406
12/07/2023,17.4215
12/08/2023,17.2685
12/09/2023,17.4197
12/10/2023,17.4197
12/11/2023,17.4197
12/12/2023,17.3688
12/13/2023,17.3688
12/14/2023,17.447
12/15/2023,17.398
12/16/2023,17.299
12/17/2023,17.299
12/18/2023,17.299
12/19/2023,17.1908
12/20/2023,17.2277
12/21/2023,17.0652
12/22/2023,17.0673
12/23/2023,17.059
12/24/2023,17.059
12/25/2023,17.059
12/26/2023,17.059
12/27/2023,16.9738
12/28/2023,16.9727
12/29/2023,16.922
12/30/2023,16.8935
12/31/2023,16.8935
01/01/2024,16.8935
01/02/2024,16.8935
01/03/2024,16.919
01/04/2024,17.0297
01/05/2024,17.0492
01/06/2024,17.0458
01/07/2024,17.0458
01/08/2024,17.0458
01/09/2024,16.8987
01/10/2024,16.8133
01/11/2024,16.9347
01/12/2024,16.9912
01/13/2024,16.9898
01/14/2024,16.9898
01/15/2024,16.9898
01/16/2024,16.858
01/17/2024,16.8983
01/18/2024,17.1598
01/19/2024,17.2957
01/20/2024,17.1995
01/21/2024,17.1995
01/22/2024,17.1995
01/23/2024,17.1325
01/24/2024,17.1125
01/25/2024,17.352
01/26/2024,17.1673
01/27/2024,17.2375
01/28/2024,17.2375
01/29/2024,17.2375
01/30/2024,17.1657
01/31/2024,17.2333
02/01/2024,17.1932
02/02/2024,17.1633
02/03/2024,17.1335
02/04/2024,17.1335
02/05/2024,17.1335
02/06/2024,17.1335
02/07/2024,17.1447
02/08/2024,17.0357
02/09/2024,17.0398
02/10/2024,17.1023
02/11/2024,17.1023
02/12/2024,17.1023
02/13/2024,17.0855
02/14/2024,17.068
02/15/2024,17.1982
02/16/2024,17.1105
02/17/2024,17.068
02/18/2024,17.068
02/19/2024,17.068
02/20/2024,17.0602
02/21/2024,17.05
02/22/2024,17.0458
02/23/2024,17.0603
02/24/2024,17.121
02/25/2024,17.121
02/26/2024,17.121
02/27/2024,17.126
02/28/2024,17.126
02/29/2024,17.0605
03/01/2024,17.0962
03/02/2024,17.0633
03/03/2024,17.0633
03/04/2024,17.0633
03/05/2024,17.0217
